restId,itemName,price,calories,photo,createdAt,updatedAt
38,"Pork - Bacon, Sliced",651.58,1627,http://dummyimage.com/100x100.png/ff4444/ffffff,2014-06-30 10:00:37,2021-07-09 01:03:11
15,Dish Towel,479.68,423,http://dummyimage.com/130x100.png/dddddd/000000,2019-03-30 20:10:52,2021-12-12 20:31:43
17,Chervil - Fresh,811.4,174,http://dummyimage.com/179x100.png/dddddd/000000,2019-08-03 02:43:04,2022-07-20 22:59:45
4,Cookie Trail Mix,28.45,1702,http://dummyimage.com/136x100.png/5fa2dd/ffffff,2014-05-06 17:13:05,2022-02-01 16:30:56
31,"Pasta - Shells, Medium, Dry",363.22,711,http://dummyimage.com/144x100.png/dddddd/000000,2015-04-04 20:15:10,2021-06-02 01:20:47
16,Muffin Hinge - 211n,371.82,1213,http://dummyimage.com/129x100.png/dddddd/000000,2018-02-11 10:17:45,2021-11-20 16:58:58
18,Evaporated Milk - Skim,980.13,1593,http://dummyimage.com/172x100.png/dddddd/000000,2018-02-21 13:59:33,2022-09-08 11:23:58
6,Scrubbie - Scotchbrite Hand Pad,984.52,1360,http://dummyimage.com/124x100.png/5fa2dd/ffffff,2014-05-06 15:54:43,2021-11-21 16:09:33
30,"Carrots - Purple, Organic",807.46,1191,http://dummyimage.com/189x100.png/cc0000/ffffff,2020-07-17 23:55:19,2022-04-13 12:13:45
8,Carroway Seed,338.16,639,http://dummyimage.com/107x100.png/5fa2dd/ffffff,2014-06-03 22:56:05,2022-07-12 04:36:35
20,"Thyme - Lemon, Fresh",801.01,334,http://dummyimage.com/178x100.png/cc0000/ffffff,2017-12-27 15:25:30,2022-04-08 12:13:02
12,Piping - Bags Quizna,526.93,1370,http://dummyimage.com/175x100.png/5fa2dd/ffffff,2016-07-27 01:48:33,2022-03-22 02:22:22
28,"Beans - Kidney, Canned",119.32,1397,http://dummyimage.com/132x100.png/dddddd/000000,2018-07-02 13:55:05,2021-09-06 07:18:16
19,"Loaf Pan - 2 Lb, Foil",107.83,692,http://dummyimage.com/115x100.png/dddddd/000000,2014-06-13 23:11:27,2022-12-09 11:56:51
2,Soy Protein,665.93,686,http://dummyimage.com/175x100.png/cc0000/ffffff,2020-01-24 00:48:28,2021-07-18 14:50:25
36,Pate - Cognac,885.69,1892,http://dummyimage.com/111x100.png/dddddd/000000,2018-09-26 11:44:44,2023-02-27 22:36:39
39,Soup - Campbells Pasta Fagioli,40.88,156,http://dummyimage.com/160x100.png/dddddd/000000,2020-02-13 02:01:51,2022-05-22 01:36:04
7,"Jam - Blackberry, 20 Ml Jar",250.51,482,http://dummyimage.com/167x100.png/ff4444/ffffff,2015-08-08 04:50:36,2023-10-23 11:36:43
37,Hipnotiq Liquor,4.79,1721,http://dummyimage.com/174x100.png/cc0000/ffffff,2016-02-03 23:29:08,2024-06-27 02:13:21
10,"Juice - Tomato, 10 Oz",950.82,377,http://dummyimage.com/154x100.png/ff4444/ffffff,2017-03-29 15:02:56,2023-10-27 18:26:12
35,Extract - Almond,509.31,1340,http://dummyimage.com/104x100.png/ff4444/ffffff,2014-06-25 05:06:58,2024-06-02 09:57:35
26,Blueberries - Frozen,52.91,841,http://dummyimage.com/108x100.png/ff4444/ffffff,2020-12-10 11:44:12,2021-08-30 13:12:08
40,Filling - Mince Meat,932.73,1683,http://dummyimage.com/132x100.png/ff4444/ffffff,2020-09-06 20:55:17,2022-03-05 07:18:32
27,Creme De Cacao White,808.25,1464,http://dummyimage.com/183x100.png/cc0000/ffffff,2019-12-04 13:03:54,2021-10-30 17:30:32
21,"Mushroom - Oyster, Fresh",390.57,653,http://dummyimage.com/208x100.png/dddddd/000000,2017-10-24 22:25:19,2024-07-17 13:12:07
24,Rice Paper,659.02,1887,http://dummyimage.com/134x100.png/ff4444/ffffff,2016-09-10 22:09:15,2021-07-29 21:47:23
34,Wine - Magnotta - Belpaese,931.69,385,http://dummyimage.com/107x100.png/ff4444/ffffff,2016-08-21 21:05:36,2022-04-19 02:09:54
35,Plasticknivesblack,167.55,250,http://dummyimage.com/239x100.png/ff4444/ffffff,2015-12-09 05:22:30,2021-04-13 15:40:05
10,Lobster - Cooked,144.74,1330,http://dummyimage.com/199x100.png/dddddd/000000,2016-05-23 11:05:08,2023-12-12 17:55:59
1,"Liqueur Banana, Ramazzotti",828.61,914,http://dummyimage.com/116x100.png/dddddd/000000,2018-07-28 17:28:46,2021-02-11 04:03:57
5,Oyster - In Shell,382.79,1585,http://dummyimage.com/231x100.png/ff4444/ffffff,2014-08-31 12:56:52,2021-06-13 15:41:52
11,Cheese Cloth No 100,979.71,1517,http://dummyimage.com/241x100.png/ff4444/ffffff,2018-06-23 16:44:36,2021-10-30 07:51:12
31,Tarragon - Fresh,429.77,59,http://dummyimage.com/208x100.png/ff4444/ffffff,2016-09-13 14:19:37,2022-03-11 01:45:55
29,Sherry - Dry,718.24,580,http://dummyimage.com/108x100.png/5fa2dd/ffffff,2017-11-22 13:45:41,2022-08-07 15:10:47
17,Gherkin - Sour,713.53,853,http://dummyimage.com/189x100.png/dddddd/000000,2014-10-08 00:55:05,2023-09-27 05:08:42
22,Dry Ice,262.39,1741,http://dummyimage.com/186x100.png/cc0000/ffffff,2018-03-13 08:15:50,2023-01-08 17:42:13
26,Soup Campbells,984.6,1039,http://dummyimage.com/222x100.png/cc0000/ffffff,2014-01-16 13:22:43,2023-09-15 11:33:15
36,Coffee Cup 8oz 5338cd,324.9,295,http://dummyimage.com/136x100.png/5fa2dd/ffffff,2015-10-14 10:34:28,2021-06-13 19:21:29
24,Ocean Spray - Ruby Red,88.83,621,http://dummyimage.com/170x100.png/cc0000/ffffff,2019-03-31 17:05:18,2023-04-07 04:19:16
8,Crab - Meat,25.88,776,http://dummyimage.com/109x100.png/ff4444/ffffff,2019-12-15 00:44:36,2024-07-11 22:23:01
19,Gelatine Leaves - Envelopes,458.93,777,http://dummyimage.com/117x100.png/5fa2dd/ffffff,2018-02-26 01:08:04,2023-01-14 06:59:29
12,"Beef - Tongue, Cooked",299.59,1287,http://dummyimage.com/185x100.png/cc0000/ffffff,2020-04-08 18:08:38,2024-03-07 00:03:12
21,Bandage - Fexible 1x3,714.74,1891,http://dummyimage.com/107x100.png/5fa2dd/ffffff,2019-02-11 06:58:49,2023-08-15 22:28:38
3,Ice Cream Bar - Oreo Cone,218.98,594,http://dummyimage.com/148x100.png/dddddd/000000,2020-03-10 14:20:26,2023-04-08 17:57:34
37,Veal - Provimi Inside,901.27,741,http://dummyimage.com/213x100.png/dddddd/000000,2016-04-05 01:10:16,2022-12-03 22:52:46
4,Wine - Pinot Noir Mondavi Coastal,383.12,1437,http://dummyimage.com/137x100.png/dddddd/000000,2016-04-07 23:47:49,2022-01-21 05:32:13
23,Beer - Creemore,960.29,265,http://dummyimage.com/158x100.png/5fa2dd/ffffff,2016-08-23 21:42:03,2023-01-08 05:20:45
20,Chip - Potato Dill Pickle,779.05,810,http://dummyimage.com/162x100.png/dddddd/000000,2014-11-05 19:51:57,2021-03-30 18:20:43
30,Wine - Magnotta - Cab Sauv,272.78,1921,http://dummyimage.com/182x100.png/dddddd/000000,2015-12-02 20:15:16,2021-10-03 04:37:02
25,"Basil - Primerba, Paste",86.67,1568,http://dummyimage.com/206x100.png/dddddd/000000,2016-04-21 10:23:15,2024-04-14 00:48:37
15,"Red Snapper - Fillet, Skin On",104.7,1602,http://dummyimage.com/142x100.png/dddddd/000000,2020-01-20 03:25:51,2024-01-11 13:27:12
33,"Sauce - Soya, Dark",560.6,1729,http://dummyimage.com/248x100.png/dddddd/000000,2018-01-12 18:48:49,2023-12-12 21:41:48
2,Carbonated Water - Peach,95.3,509,http://dummyimage.com/180x100.png/dddddd/000000,2017-10-06 20:58:10,2022-08-26 03:54:43
6,"Vermacelli - Sprinkles, Assorted",320.44,1184,http://dummyimage.com/151x100.png/5fa2dd/ffffff,2014-11-01 08:07:23,2023-05-05 02:33:55
39,Kellogs Cereal In A Cup,722.43,841,http://dummyimage.com/240x100.png/5fa2dd/ffffff,2018-08-07 16:04:23,2021-10-08 19:59:50
9,Pork - Inside,167.38,619,http://dummyimage.com/247x100.png/cc0000/ffffff,2018-02-06 15:18:26,2024-07-07 12:04:44
16,Guava,741.35,1665,http://dummyimage.com/159x100.png/5fa2dd/ffffff,2016-03-14 12:00:40,2022-05-02 05:23:02
13,Red Pepper Paste,485.12,1302,http://dummyimage.com/131x100.png/5fa2dd/ffffff,2017-12-06 23:02:40,2023-06-17 05:39:27
4,Sage Ground Wiberg,857.43,1222,http://dummyimage.com/189x100.png/5fa2dd/ffffff,2016-07-13 04:30:20,2022-10-22 04:02:09
3,"Lamb - Leg, Boneless",596.68,258,http://dummyimage.com/240x100.png/dddddd/000000,2017-09-05 14:16:44,2022-08-12 05:05:19
26,Muffin Mix - Oatmeal,369.68,1730,http://dummyimage.com/181x100.png/ff4444/ffffff,2015-10-20 15:16:01,2024-01-05 05:09:40
29,Flower - Commercial Bronze,40.64,1966,http://dummyimage.com/187x100.png/cc0000/ffffff,2018-06-24 17:18:30,2021-10-02 23:55:46
20,"Ham - Smoked, Bone - In",184.04,188,http://dummyimage.com/243x100.png/5fa2dd/ffffff,2018-01-20 17:49:06,2021-11-27 20:23:24
14,Energy Drink Bawls,757.28,1831,http://dummyimage.com/144x100.png/ff4444/ffffff,2014-07-04 07:54:04,2023-06-03 19:10:46
5,Tea - Jasmin Green,42.68,846,http://dummyimage.com/111x100.png/ff4444/ffffff,2018-09-02 04:43:25,2022-03-27 16:25:15
19,Shrimp - Black Tiger 13/15,730.82,508,http://dummyimage.com/205x100.png/ff4444/ffffff,2017-01-30 07:41:46,2022-02-11 20:59:44
6,Mushrooms - Honey,657.96,445,http://dummyimage.com/100x100.png/dddddd/000000,2018-02-11 18:04:25,2021-10-11 01:30:37
7,Juice - Lemon,160.87,529,http://dummyimage.com/197x100.png/cc0000/ffffff,2019-10-22 13:16:06,2022-10-05 07:28:57
10,Wine - Riesling Dr. Pauly,631.41,860,http://dummyimage.com/204x100.png/dddddd/000000,2016-12-05 10:57:23,2021-01-22 09:22:12
25,Jolt Cola - Red Eye,959.36,1169,http://dummyimage.com/125x100.png/cc0000/ffffff,2019-07-02 05:31:32,2022-07-14 01:53:10
36,Tuna - Loin,351.01,238,http://dummyimage.com/222x100.png/5fa2dd/ffffff,2019-04-01 04:44:30,2022-10-31 08:41:38
28,"Wine - Sherry Dry Sack, William",559.13,104,http://dummyimage.com/189x100.png/cc0000/ffffff,2016-09-15 04:20:41,2023-12-09 20:41:37
24,Kohlrabi,793.89,1670,http://dummyimage.com/126x100.png/ff4444/ffffff,2015-04-13 23:13:51,2022-05-12 20:24:48
12,Cranberry Foccacia,999.59,716,http://dummyimage.com/105x100.png/5fa2dd/ffffff,2018-06-18 14:49:25,2024-07-26 09:10:35
34,Crab Meat Claw Pasteurise,338.26,1185,http://dummyimage.com/127x100.png/cc0000/ffffff,2015-06-09 20:54:44,2023-01-18 00:38:14
35,Blackberries,478.84,220,http://dummyimage.com/118x100.png/cc0000/ffffff,2019-04-21 15:12:04,2022-08-13 01:04:35
33,Fond - Chocolate,108.63,185,http://dummyimage.com/225x100.png/cc0000/ffffff,2015-03-05 08:40:40,2023-11-21 23:34:52
15,Mix Pina Colada,69.37,218,http://dummyimage.com/221x100.png/cc0000/ffffff,2018-02-01 00:28:06,2024-05-27 14:54:06
31,Rabbit - Legs,762.57,1962,http://dummyimage.com/241x100.png/cc0000/ffffff,2020-07-16 11:01:46,2023-01-29 04:21:24
40,Ostrich - Prime Cut,590.76,1795,http://dummyimage.com/122x100.png/ff4444/ffffff,2014-10-29 20:31:05,2023-08-03 00:40:15
27,"Schnappes - Peach, Walkers",446.15,1128,http://dummyimage.com/124x100.png/cc0000/ffffff,2018-06-20 22:37:38,2023-06-16 04:18:26
8,Clams - Canned,804.82,23,http://dummyimage.com/157x100.png/5fa2dd/ffffff,2014-09-26 20:14:22,2022-01-27 20:42:30
32,Rye Special Old,535.47,236,http://dummyimage.com/158x100.png/dddddd/000000,2014-09-11 09:32:30,2023-09-17 13:04:09
11,Bread - Crusty Italian Poly,864.54,1908,http://dummyimage.com/188x100.png/cc0000/ffffff,2014-05-05 21:03:50,2022-06-12 08:00:59
2,Flour - So Mix Cake White,952.91,971,http://dummyimage.com/153x100.png/5fa2dd/ffffff,2014-07-09 01:24:50,2023-07-07 07:55:39
16,Smoked Tongue,398.22,957,http://dummyimage.com/116x100.png/dddddd/000000,2017-06-05 04:11:15,2024-06-12 20:16:23
22,"Pepsi, 355 Ml",255.81,1093,http://dummyimage.com/243x100.png/ff4444/ffffff,2016-02-17 15:48:57,2021-12-23 06:33:41
9,Wine - Prosecco Valdobienne,329.93,1197,http://dummyimage.com/202x100.png/ff4444/ffffff,2020-04-13 15:17:22,2022-05-01 10:27:38
30,Chocolate Bar - Oh Henry,367.86,516,http://dummyimage.com/209x100.png/cc0000/ffffff,2020-05-24 21:11:28,2021-08-04 03:01:39
32,Muffin Hinge 117n,172.64,710,http://dummyimage.com/183x100.png/cc0000/ffffff,2015-06-04 07:52:17,2022-04-30 11:00:27
35,"Soup - Campbells, Spinach Crm",913.03,1367,http://dummyimage.com/128x100.png/ff4444/ffffff,2019-02-19 18:25:21,2022-02-04 18:31:35
17,French Pastry - Mini Chocolate,217.84,1677,http://dummyimage.com/145x100.png/dddddd/000000,2017-01-08 05:15:39,2022-01-10 17:12:29
25,Shiro Miso,900.32,981,http://dummyimage.com/136x100.png/5fa2dd/ffffff,2019-11-21 02:40:37,2024-07-04 15:32:41
28,Oil - Cooking Spray,278.19,486,http://dummyimage.com/242x100.png/5fa2dd/ffffff,2017-11-14 08:18:28,2021-01-10 07:47:19
38,Salmon - Sockeye Raw,27.06,1056,http://dummyimage.com/195x100.png/ff4444/ffffff,2015-06-25 22:21:14,2021-12-08 06:43:07
2,Yoplait Drink,146.25,86,http://dummyimage.com/144x100.png/dddddd/000000,2019-11-30 06:47:46,2023-07-20 14:26:15
30,Energy - Boo - Koo,984.88,842,http://dummyimage.com/144x100.png/cc0000/ffffff,2019-11-18 00:15:27,2022-04-26 09:20:49
39,Red Currants,445.42,663,http://dummyimage.com/187x100.png/ff4444/ffffff,2016-06-06 14:49:27,2024-04-08 08:48:45
37,"Beef - Cooked, Corned",88.37,1804,http://dummyimage.com/245x100.png/5fa2dd/ffffff,2017-07-21 07:02:20,2022-07-16 13:54:35
10,"Flour - Bran, Red",858.85,177,http://dummyimage.com/219x100.png/ff4444/ffffff,2016-07-17 22:38:57,2023-10-21 06:53:29
36,Cheese - Brick With Pepper,963.01,1161,http://dummyimage.com/241x100.png/cc0000/ffffff,2014-12-10 21:07:25,2024-01-15 06:51:54
33,Frangelico,51.53,1492,http://dummyimage.com/194x100.png/ff4444/ffffff,2018-10-10 05:01:06,2023-04-21 03:47:23
6,Wine - Magnotta - Cab Sauv,754.25,1899,http://dummyimage.com/168x100.png/dddddd/000000,2017-12-07 16:10:45,2021-10-10 22:17:01
23,Fork - Plastic,8.29,1303,http://dummyimage.com/233x100.png/ff4444/ffffff,2014-03-30 23:52:59,2022-04-28 13:33:50
26,"Gingerale - Schweppes, 355 Ml",251.73,738,http://dummyimage.com/165x100.png/cc0000/ffffff,2014-04-12 20:25:32,2021-02-23 06:41:31
12,Calvados - Boulard,874.17,1521,http://dummyimage.com/230x100.png/cc0000/ffffff,2020-02-15 13:31:42,2024-05-12 20:40:15
22,Wine - Spumante Bambino White,251.12,1598,http://dummyimage.com/113x100.png/5fa2dd/ffffff,2018-01-24 20:02:24,2022-08-31 20:29:27
13,Longos - Grilled Veg Sandwiches,866.87,1867,http://dummyimage.com/201x100.png/cc0000/ffffff,2017-05-02 16:36:55,2023-05-14 17:59:43
40,"Tea - Darjeeling, Azzura",451.48,528,http://dummyimage.com/209x100.png/dddddd/000000,2016-07-14 11:50:53,2024-08-06 04:54:00
18,Wine - Red Oakridge Merlot,450.46,895,http://dummyimage.com/138x100.png/cc0000/ffffff,2018-08-12 12:11:44,2022-12-09 13:21:30
15,Mussels - Frozen,988.2,1750,http://dummyimage.com/128x100.png/ff4444/ffffff,2016-12-03 17:14:22,2022-03-28 12:38:08
31,Flour - Fast / Rapid,344.4,1056,http://dummyimage.com/125x100.png/cc0000/ffffff,2016-05-27 05:01:37,2024-03-06 23:48:09
24,Foil - Round Foil,681.66,881,http://dummyimage.com/187x100.png/ff4444/ffffff,2014-09-09 09:58:46,2022-07-29 11:15:53
7,"Cake Circle, Foil, Scallop",746.4,45,http://dummyimage.com/191x100.png/cc0000/ffffff,2017-12-15 05:23:33,2022-07-29 16:17:19
3,"Beets - Candy Cane, Organic",440.13,584,http://dummyimage.com/114x100.png/cc0000/ffffff,2019-04-19 16:15:31,2023-02-12 22:29:36
14,"Pasta - Fettuccine, Egg, Fresh",548.64,1747,http://dummyimage.com/195x100.png/cc0000/ffffff,2020-10-18 05:58:00,2022-09-21 18:08:50
5,Pepper - Sorrano,512.81,1679,http://dummyimage.com/243x100.png/dddddd/000000,2014-03-16 21:02:51,2023-03-24 05:40:49
34,"Veal - Leg, Provimi - 50 Lb Max",717.5,1311,http://dummyimage.com/103x100.png/ff4444/ffffff,2019-10-19 23:16:50,2023-04-22 08:32:16
20,Wine - Prem Select Charddonany,143.85,692,http://dummyimage.com/241x100.png/5fa2dd/ffffff,2014-12-18 23:56:08,2023-08-07 10:32:02
19,"Lentils - Red, Dry",104.07,609,http://dummyimage.com/149x100.png/ff4444/ffffff,2018-12-18 22:56:42,2023-05-10 16:51:34
2,Cleaner - Lime Away,319.84,1112,http://dummyimage.com/140x100.png/ff4444/ffffff,2018-03-27 00:46:57,2022-07-05 03:02:16
8,Aspic - Amber,702.62,1153,http://dummyimage.com/176x100.png/5fa2dd/ffffff,2019-10-03 00:51:18,2023-06-21 06:22:08
37,"Doilies - 12, Paper",970.36,1437,http://dummyimage.com/106x100.png/5fa2dd/ffffff,2018-01-22 07:31:16,2024-03-07 19:46:12
19,Chocolate Bar - Oh Henry,260.7,1725,http://dummyimage.com/131x100.png/ff4444/ffffff,2014-03-25 18:57:59,2023-02-12 07:22:58
25,"Soup - Knorr, Classic Can. Chili",590.53,621,http://dummyimage.com/236x100.png/dddddd/000000,2019-05-08 08:42:52,2024-02-05 02:34:39
5,Rice - Brown,745.32,371,http://dummyimage.com/236x100.png/dddddd/000000,2020-12-06 16:36:23,2021-11-17 06:20:13
34,Wine - Chardonnay Mondavi,985.08,706,http://dummyimage.com/168x100.png/5fa2dd/ffffff,2016-07-31 16:51:20,2022-07-31 03:08:13
6,"Pasta - Fettuccine, Egg, Fresh",533.59,1069,http://dummyimage.com/141x100.png/cc0000/ffffff,2020-08-02 14:14:14,2022-06-25 10:46:11
3,Wine - Malbec Trapiche Reserve,678.26,736,http://dummyimage.com/179x100.png/dddddd/000000,2014-08-11 15:55:21,2023-12-27 01:07:16
4,"Yogurt - Blueberry, 175 Gr",436.69,479,http://dummyimage.com/201x100.png/ff4444/ffffff,2019-05-01 13:42:35,2023-10-04 13:28:05
12,Carbonated Water - Orange,367.19,832,http://dummyimage.com/134x100.png/5fa2dd/ffffff,2014-07-19 17:53:12,2022-03-10 04:35:19
17,"Water, Tap",231.82,1143,http://dummyimage.com/153x100.png/cc0000/ffffff,2019-06-05 23:13:53,2021-09-30 05:37:48
29,Apples - Spartan,385.35,1847,http://dummyimage.com/225x100.png/dddddd/000000,2017-12-15 09:44:51,2022-09-20 12:39:04
20,Beef - Shank,312.77,1674,http://dummyimage.com/102x100.png/ff4444/ffffff,2018-01-06 14:17:45,2021-02-08 09:00:04
32,Shrimp - Tiger 21/25,656.13,1597,http://dummyimage.com/163x100.png/5fa2dd/ffffff,2014-06-05 04:05:22,2022-08-01 05:03:08
23,Truffle Cups - Brown,580.74,412,http://dummyimage.com/156x100.png/dddddd/000000,2015-04-18 23:57:08,2023-02-02 16:52:12
36,Lid Tray - 16in Dome,974.69,528,http://dummyimage.com/140x100.png/cc0000/ffffff,2014-08-16 06:24:16,2022-01-22 14:50:17
13,Bag - Clear 7 Lb,155.14,924,http://dummyimage.com/228x100.png/dddddd/000000,2015-09-16 13:01:47,2023-04-29 17:43:12
39,Ham - Procutinni,117.2,1523,http://dummyimage.com/238x100.png/5fa2dd/ffffff,2019-06-09 14:02:40,2022-04-26 05:10:27
16,Chinese Foods - Thick Noodles,32.47,987,http://dummyimage.com/208x100.png/dddddd/000000,2014-10-26 03:01:27,2023-02-19 21:57:25
22,"Beef - Baby, Liver",44.22,272,http://dummyimage.com/163x100.png/5fa2dd/ffffff,2019-09-25 06:44:13,2022-07-27 21:36:52
18,Cod - Fillets,860.85,1769,http://dummyimage.com/154x100.png/5fa2dd/ffffff,2019-11-17 19:11:25,2024-01-16 02:09:17
9,Gatorade - Fruit Punch,107.56,1579,http://dummyimage.com/183x100.png/cc0000/ffffff,2018-05-31 10:19:03,2023-07-31 09:56:25
7,Carrots - Mini Red Organic,609.36,1752,http://dummyimage.com/154x100.png/cc0000/ffffff,2019-11-06 20:32:59,2021-07-16 21:55:27
24,Bagel - Everything Presliced,254.61,528,http://dummyimage.com/101x100.png/dddddd/000000,2019-12-11 09:29:42,2021-07-23 00:48:06
30,Dome Lid Clear P92008h,169.07,1326,http://dummyimage.com/130x100.png/cc0000/ffffff,2015-10-10 11:24:13,2023-11-20 21:16:30
14,Jolt Cola,852.89,522,http://dummyimage.com/183x100.png/ff4444/ffffff,2017-04-26 08:40:58,2021-08-24 21:47:29
35,Cookie Dough - Oatmeal Rasin,705.27,1652,http://dummyimage.com/188x100.png/ff4444/ffffff,2018-05-24 14:37:54,2023-11-10 00:21:39
15,Chicken - Leg / Back Attach,636.44,1808,http://dummyimage.com/124x100.png/5fa2dd/ffffff,2018-01-30 05:12:20,2024-04-24 01:28:44
33,Creme De Cacao White,917.01,926,http://dummyimage.com/156x100.png/ff4444/ffffff,2019-10-15 11:08:22,2021-08-20 18:16:06
26,Jicama,777.19,1695,http://dummyimage.com/111x100.png/5fa2dd/ffffff,2014-09-29 04:15:46,2022-04-21 02:48:59
28,Beets - Pickled,273.42,1354,http://dummyimage.com/206x100.png/5fa2dd/ffffff,2014-10-28 15:44:45,2021-01-23 06:44:54
15,Dragon Fruit,583.56,349,http://dummyimage.com/172x100.png/5fa2dd/ffffff,2014-11-28 04:42:53,2021-09-28 20:33:33
26,Bread - Corn Muffaleta Onion,985.26,1496,http://dummyimage.com/163x100.png/cc0000/ffffff,2015-01-25 05:36:22,2022-02-11 20:39:51
7,Table Cloth 62x114 Colour,992.74,1161,http://dummyimage.com/219x100.png/ff4444/ffffff,2017-05-24 07:01:49,2021-06-25 05:21:38
24,Madeira,215.85,1450,http://dummyimage.com/186x100.png/5fa2dd/ffffff,2019-07-14 20:52:48,2021-12-26 22:42:25
5,Lidsoupcont Rp12dn,243.74,1857,http://dummyimage.com/151x100.png/5fa2dd/ffffff,2015-01-06 09:14:34,2024-07-29 11:28:29
32,Table Cloth 53x53 White,409.98,606,http://dummyimage.com/239x100.png/ff4444/ffffff,2020-12-16 15:04:38,2022-07-15 16:08:38
4,Syrup - Monin - Granny Smith,891.46,902,http://dummyimage.com/222x100.png/ff4444/ffffff,2018-10-25 20:01:34,2022-12-31 02:00:31
34,Chicken Giblets,275.59,1384,http://dummyimage.com/216x100.png/5fa2dd/ffffff,2016-12-15 15:52:42,2022-10-12 02:44:31
8,Yams,96.69,572,http://dummyimage.com/222x100.png/5fa2dd/ffffff,2019-08-04 04:50:00,2021-11-27 15:24:53
13,V8 Splash Strawberry Banana,853.19,870,http://dummyimage.com/113x100.png/ff4444/ffffff,2015-01-19 04:35:52,2021-05-10 08:49:11
1,Dawn Professionl Pot And Pan,925.23,1228,http://dummyimage.com/150x100.png/dddddd/000000,2018-02-26 21:12:13,2022-06-18 13:02:02
17,Wine - Semi Dry Riesling Vineland,53.14,1699,http://dummyimage.com/148x100.png/5fa2dd/ffffff,2018-03-11 01:13:41,2022-04-04 13:18:40
27,Sprouts - Corn,26.24,335,http://dummyimage.com/229x100.png/ff4444/ffffff,2015-11-18 18:09:28,2024-03-05 04:05:06
36,Icecream - Dstk Strw Chseck,428.44,237,http://dummyimage.com/240x100.png/cc0000/ffffff,2017-12-30 15:45:17,2024-06-14 11:08:37
6,Bar Special K,204.62,276,http://dummyimage.com/143x100.png/5fa2dd/ffffff,2016-09-16 22:38:55,2022-10-25 11:09:13
39,Canadian Emmenthal,873.63,1879,http://dummyimage.com/155x100.png/ff4444/ffffff,2015-10-19 03:46:43,2021-07-11 15:42:45
38,Ginsing - Fresh,702.0,1494,http://dummyimage.com/192x100.png/dddddd/000000,2017-04-30 06:58:26,2023-05-13 05:09:15
30,"Lemonade - Black Cherry, 591 Ml",556.6,1180,http://dummyimage.com/247x100.png/cc0000/ffffff,2017-05-25 23:13:17,2023-04-21 13:41:32
22,Table Cloth 144x90 White,20.72,283,http://dummyimage.com/156x100.png/5fa2dd/ffffff,2017-03-25 20:21:53,2021-04-03 02:06:56
25,Soup - Cream Of Potato / Leek,99.38,1652,http://dummyimage.com/239x100.png/5fa2dd/ffffff,2016-12-31 21:58:00,2022-01-05 21:34:42
11,"Butter - Salted, Micro",870.99,1388,http://dummyimage.com/230x100.png/dddddd/000000,2017-01-23 22:40:15,2022-11-03 16:56:54
14,"Orange - Canned, Mandarin",717.29,1415,http://dummyimage.com/227x100.png/cc0000/ffffff,2017-06-10 19:01:46,2021-09-20 13:09:02
2,Potatoes - Fingerling 4 Oz,606.95,1559,http://dummyimage.com/212x100.png/ff4444/ffffff,2018-07-23 21:49:55,2023-10-30 09:20:17
9,Coffee - Frthy Coffee Crisp,397.32,1827,http://dummyimage.com/178x100.png/ff4444/ffffff,2020-11-10 15:58:52,2021-11-20 13:00:28
20,Mangoes,973.09,1197,http://dummyimage.com/233x100.png/cc0000/ffffff,2017-09-14 20:29:23,2021-02-08 08:35:04
33,Tea - Grapefruit Green Tea,972.74,253,http://dummyimage.com/174x100.png/cc0000/ffffff,2014-01-21 09:58:32,2024-05-11 00:25:13
21,Arctic Char - Fillets,640.97,1780,http://dummyimage.com/189x100.png/ff4444/ffffff,2017-02-24 09:55:35,2023-12-26 20:48:00
3,Trueblue - Blueberry 12x473ml,911.66,821,http://dummyimage.com/234x100.png/cc0000/ffffff,2016-04-03 07:24:06,2024-02-05 12:48:05
29,Broom - Angled,419.32,849,http://dummyimage.com/232x100.png/5fa2dd/ffffff,2019-05-07 20:20:38,2023-06-01 22:35:44
19,Wine - Acient Coast Caberne,873.61,978,http://dummyimage.com/187x100.png/cc0000/ffffff,2014-09-24 02:37:46,2021-03-26 16:41:54
36,"Artichoke - Bottom, Canned",356.6,1541,http://dummyimage.com/233x100.png/5fa2dd/ffffff,2016-05-22 05:55:31,2023-09-07 12:02:00
39,Swordfish Loin Portions,252.55,831,http://dummyimage.com/185x100.png/cc0000/ffffff,2014-06-14 16:03:51,2021-10-27 23:41:02
19,Onions - Vidalia,280.19,221,http://dummyimage.com/194x100.png/5fa2dd/ffffff,2017-10-27 03:58:23,2021-10-13 05:06:20
8,Wine - Chateau Bonnet,86.71,773,http://dummyimage.com/116x100.png/5fa2dd/ffffff,2015-07-20 10:01:35,2021-06-06 15:22:15
20,"Pasta - Shells, Medium, Dry",116.07,1115,http://dummyimage.com/115x100.png/cc0000/ffffff,2018-11-14 15:51:28,2023-02-03 14:58:32
12,Soup Campbells Split Pea And Ham,409.32,1257,http://dummyimage.com/241x100.png/5fa2dd/ffffff,2017-07-30 09:27:16,2024-07-10 19:34:57
21,Soup - Campbellschix Stew,587.36,322,http://dummyimage.com/236x100.png/ff4444/ffffff,2014-06-09 18:41:22,2024-07-05 03:52:48
